::1 - - [16/Sep/2024:15:31:37 +0400] "GET /JS/axios.min.js HTTP/1.1" 200 19172 "http://localhost/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:31:37 +0400] "GET /JS/get-products.js HTTP/1.1" 200 1032 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:31:37 +0400] "GET /JS/axios.min.js HTTP/1.1" 200 19172 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:31:37 +0400] "GET /about-us.php HTTP/1.1" 200 767 "http://localhost/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:31:39 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/about-us.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:32:00 +0400] "GET / HTTP/1.1" 200 758 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:32:00 +0400] "GET /CSS/style.css HTTP/1.1" 200 837 "https://bd51-5-134-54-101.ngrok-free.app/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:32:01 +0400] "GET /favicon.ico HTTP/1.1" 404 455 "https://bd51-5-134-54-101.ngrok-free.app/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:32:32 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/about-us.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
127.0.0.1 - - [16/Sep/2024:15:32:35 +0400] "GET /products.php HTTP/1.1" 200 672 "http://prime.network/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
127.0.0.1 - - [16/Sep/2024:15:32:35 +0400] "GET /JS/get-products.js HTTP/1.1" 200 856 "http://prime.network/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
127.0.0.1 - - [16/Sep/2024:15:32:35 +0400] "GET /JS/axios.min.js HTTP/1.1" 200 19173 "http://prime.network/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
127.0.0.1 - - [16/Sep/2024:15:32:35 +0400] "GET /JS/get-products.js HTTP/1.1" 200 857 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
127.0.0.1 - - [16/Sep/2024:15:32:35 +0400] "GET /undefined HTTP/1.1" 404 491 "http://prime.network/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
127.0.0.1 - - [16/Sep/2024:15:32:35 +0400] "GET /JS/axios.min.js HTTP/1.1" 200 19172 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:32:43 +0400] "GET /index.php HTTP/1.1" 200 758 "https://bd51-5-134-54-101.ngrok-free.app/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:32:44 +0400] "GET /products.php HTTP/1.1" 200 616 "https://bd51-5-134-54-101.ngrok-free.app/index.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:32:44 +0400] "GET /JS/get-products.js HTTP/1.1" 200 801 "https://bd51-5-134-54-101.ngrok-free.app/products.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:32:44 +0400] "GET /JS/axios.min.js HTTP/1.1" 200 19117 "https://bd51-5-134-54-101.ngrok-free.app/products.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:32:44 +0400] "GET /undefined HTTP/1.1" 404 455 "https://bd51-5-134-54-101.ngrok-free.app/products.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
127.0.0.1 - - [16/Sep/2024:15:32:47 +0400] "GET /login.php HTTP/1.1" 500 185 "http://prime.network/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:32:48 +0400] "GET /about-us.php HTTP/1.1" 200 712 "https://bd51-5-134-54-101.ngrok-free.app/products.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:32:51 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/about-us.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:32:51 +0400] "GET /products.php HTTP/1.1" 200 616 "https://bd51-5-134-54-101.ngrok-free.app/about-us.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:32:52 +0400] "GET /JS/get-products.js HTTP/1.1" 200 801 "https://bd51-5-134-54-101.ngrok-free.app/products.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:32:52 +0400] "GET /undefined HTTP/1.1" 404 455 "https://bd51-5-134-54-101.ngrok-free.app/products.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:32:52 +0400] "GET /index.php HTTP/1.1" 200 758 "https://bd51-5-134-54-101.ngrok-free.app/products.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:32:54 +0400] "GET /login.php HTTP/1.1" 500 185 "https://bd51-5-134-54-101.ngrok-free.app/index.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:32:55 +0400] "GET /login.php HTTP/1.1" 500 185 "https://bd51-5-134-54-101.ngrok-free.app/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:36:37 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/about-us.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:36:39 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/about-us.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:36:39 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/about-us.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:36:39 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/about-us.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:36:40 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/about-us.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:36:40 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/about-us.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:36:40 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/about-us.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:36:40 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/about-us.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:37:40 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/about-us.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:37:41 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/about-us.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
